timestamp,robot_id,robot_type,zone,task_type,mission_duration_s,downtime_s,battery_pct,speed_mps,temperature_c,error_code,mission_status,incident_label
2026-02-08 23:30:00,R09,forklift,A2,replenish,233,13,25.49,0.869,33.58,,completed,0
2026-02-08 23:30:00,R09,forklift,A2,transport,331,30,28.3,0.762,33.13,,completed,0
2026-02-08 23:30:00,R06,carrier,B2,charge_transfer,278,13,27.95,1.222,34.1,,completed,0
2026-02-08 23:30:00,R10,carrier,C2,charge_transfer,301,3,23.33,1.295,29.88,,completed,0
2026-02-08 23:40:00,R08,forklift,A2,charge_transfer,354,28,15.67,0.801,34.77,,completed,0
2026-02-08 23:40:00,R01,picker,C1,replenish,302,0,4.02,1.546,35.56,,completed,1
2026-02-08 23:40:00,R05,carrier,C1,pick,161,34,26.18,1.239,31.12,,completed,0
2026-02-08 23:40:00,R03,picker,C3,inventory_scan,276,24,14.13,1.238,39.61,,completed,0
2026-02-08 23:40:00,R12,forklift,D1,inventory_scan,162,228,15.76,1.017,34.96,E_BATTERY_LOW,completed,0
2026-02-08 23:40:00,R08,forklift,B2,inventory_scan,292,21,13.78,1.147,33.56,,completed,0
2026-02-08 23:50:00,R11,picker,A2,transport,242,21,19.45,1.385,29.12,,completed,0
2026-02-08 23:50:00,R04,carrier,C2,replenish,276,28,18.38,1.058,34.15,,completed,0
2026-02-08 23:50:00,R02,picker,B2,inventory_scan,194,10,11.29,1.342,32.46,,completed,0
2026-02-08 23:50:00,R06,carrier,C1,replenish,170,1,28.71,1.151,30.56,,completed,0
2026-02-09 00:00:00,R09,forklift,C1,inventory_scan,162,27,100,0.82,19.0,,completed,0
2026-02-09 00:00:00,R05,carrier,A1,replenish,256,31,100,1.017,15.31,,completed,0
2026-02-09 00:10:00,R03,picker,C3,replenish,226,26,100,1.377,14.09,,completed,0
2026-02-09 00:10:00,R09,forklift,A2,inventory_scan,288,10,100,0.594,15.22,,completed,0
2026-02-09 00:10:00,R10,carrier,C1,transport,281,28,100,1.026,15.42,,completed,0
2026-02-09 00:20:00,R12,forklift,C3,charge_transfer,264,15,100,0.657,18.01,,completed,0
2026-02-09 00:20:00,R08,forklift,B2,replenish,310,37,100,0.964,17.14,,completed,0
2026-02-09 00:20:00,R08,forklift,D1,inventory_scan,217,23,100,1.069,16.53,,completed,0
2026-02-09 00:30:00,R09,forklift,A1,pick,180,14,100,1.037,15.17,,completed,0
2026-02-09 00:30:00,R02,picker,B2,inventory_scan,176,24,100,1.472,15.88,,completed,0
2026-02-09 00:40:00,R10,carrier,D1,inventory_scan,212,47,100,1.008,17.91,,completed,0
2026-02-09 00:40:00,R02,picker,A1,charge_transfer,333,15,100,1.15,16.1,,completed,0
2026-02-09 00:40:00,R03,picker,C3,replenish,314,16,100,1.105,18.7,,completed,0
2026-02-09 00:50:00,R02,picker,B1,charge_transfer,287,17,100,1.285,16.19,,completed,0
2026-02-09 00:50:00,R01,picker,A2,transport,280,11,100,0.992,18.85,,completed,0
2026-02-09 00:50:00,R12,forklift,A2,pick,147,7,100,0.878,15.37,,completed,0
2026-02-09 00:50:00,R09,forklift,B2,charge_transfer,243,13,100,0.851,13.35,,completed,0
2026-02-09 01:00:00,R08,forklift,B2,charge_transfer,274,22,100,0.872,17.04,,completed,0
2026-02-09 01:00:00,R01,picker,B1,pick,186,1,100,1.165,18.59,,completed,0
2026-02-09 01:10:00,R01,picker,B1,transport,298,16,100,1.129,17.21,,completed,0
2026-02-09 01:10:00,R02,picker,B2,replenish,341,0,100,1.303,14.82,,completed,0
2026-02-09 01:10:00,R04,carrier,B1,replenish,328,36,100,1.241,15.82,,completed,0
2026-02-09 01:10:00,R04,carrier,C1,charge_transfer,321,27,100,0.929,17.34,,completed,0
2026-02-09 01:10:00,R06,carrier,C1,charge_transfer,241,21,100,1.233,16.91,,completed,0
2026-02-09 01:20:00,R07,forklift,B2,charge_transfer,292,154,100,0.808,18.08,E_SENSOR_TEMP,failed,0
2026-02-09 01:20:00,R06,carrier,A1,pick,172,21,100,1.056,15.51,,completed,0
2026-02-09 01:20:00,R02,picker,A2,replenish,259,21,100,0.698,17.68,,completed,0
2026-02-09 01:20:00,R06,carrier,C3,inventory_scan,221,100,100,1.249,18.98,E_MOTOR_OVERCURRENT,completed,0
2026-02-09 01:20:00,R01,picker,C3,replenish,209,36,100,1.222,22.25,,completed,0
2026-02-09 01:30:00,R03,picker,C3,charge_transfer,333,14,100,1.309,17.64,,completed,0
2026-02-09 01:30:00,R02,picker,D1,pick,180,10,100,1.165,16.75,,completed,0
2026-02-09 01:30:00,R01,picker,C2,pick,213,21,100,1.102,15.46,,completed,0
2026-02-09 01:30:00,R06,carrier,C3,charge_transfer,269,41,100,0.975,19.21,,completed,0
2026-02-09 01:40:00,R02,picker,D1,charge_transfer,361,14,100,1.452,18.3,,completed,0
2026-02-09 01:40:00,R07,forklift,D1,pick,169,19,100,1.012,18.95,,completed,0
2026-02-09 01:40:00,R04,carrier,C2,charge_transfer,269,32,100,0.978,17.67,,completed,0
2026-02-09 01:40:00,R12,forklift,D1,inventory_scan,130,23,100,0.801,20.43,,completed,0
2026-02-09 01:50:00,R06,carrier,D1,inventory_scan,182,3,100,1.315,14.16,,completed,0
2026-02-09 01:50:00,R02,picker,D1,pick,198,28,100,1.662,15.14,,completed,0
2026-02-09 02:00:00,R12,forklift,C1,transport,246,23,100,0.884,14.57,,completed,0
2026-02-09 02:00:00,R12,forklift,C1,pick,151,9,100,0.769,13.96,,completed,0
2026-02-09 02:00:00,R06,carrier,A1,inventory_scan,211,7,100,1.238,20.3,,completed,0
2026-02-09 02:00:00,R07,forklift,A2,charge_transfer,312,18,100,0.965,18.68,,completed,0
2026-02-09 02:10:00,R09,forklift,B2,pick,152,55,100,0.986,15.81,,completed,0
2026-02-09 02:10:00,R07,forklift,C2,charge_transfer,259,13,100,0.995,17.77,,completed,0
2026-02-09 02:10:00,R06,carrier,C1,replenish,171,48,100,1.008,14.81,,completed,0
2026-02-09 02:20:00,R05,carrier,B2,transport,308,16,100,0.99,17.89,,completed,0
2026-02-09 02:20:00,R05,carrier,D1,transport,231,14,100,1.194,15.86,,completed,0
2026-02-09 02:20:00,R01,picker,C3,transport,328,37,100,1.3,20.02,,completed,0
2026-02-09 02:20:00,R09,forklift,C2,pick,199,15,100,1.036,16.56,,completed,0
2026-02-09 02:20:00,R08,forklift,C1,charge_transfer,338,19,100,1.066,17.75,,completed,0
2026-02-09 02:30:00,R06,carrier,A1,charge_transfer,301,30,100,1.137,18.15,,completed,0
2026-02-09 02:30:00,R02,picker,B2,transport,255,2,100,1.021,15.82,,completed,0
2026-02-09 02:30:00,R08,forklift,A1,charge_transfer,283,38,100,0.887,17.25,,completed,0
2026-02-09 02:30:00,R04,carrier,A1,transport,161,0,100,1.267,20.03,,completed,0
2026-02-09 02:30:00,R08,forklift,B2,replenish,252,7,100,1.287,19.14,,completed,0
2026-02-09 02:30:00,R01,picker,A2,charge_transfer,342,10,100,1.248,16.0,,completed,0
2026-02-09 02:40:00,R06,carrier,A1,transport,248,31,100,1.108,17.45,,completed,0
2026-02-09 02:40:00,R10,carrier,D1,transport,203,36,100,0.868,15.88,,completed,0
2026-02-09 02:40:00,R06,carrier,A1,inventory_scan,223,20,100,1.138,21.27,,completed,0
2026-02-09 02:40:00,R07,forklift,B2,inventory_scan,198,36,100,0.716,14.64,,completed,0
2026-02-09 02:40:00,R06,carrier,C1,pick,139,5,100,1.326,14.99,,completed,0
2026-02-09 02:50:00,R01,picker,A1,charge_transfer,321,14,100,1.248,16.53,,completed,0
2026-02-09 02:50:00,R10,carrier,C2,inventory_scan,118,30,100,1.166,19.66,,completed,0
2026-02-09 02:50:00,R08,forklift,B1,transport,267,7,100,0.954,20.71,,completed,0
2026-02-09 02:50:00,R07,forklift,A2,charge_transfer,397,20,100,1.297,19.68,,completed,0
2026-02-09 02:50:00,R08,forklift,B2,replenish,265,38,100,1.199,18.63,,completed,0
2026-02-09 02:50:00,R02,picker,C1,replenish,273,21,100,1.486,17.91,,completed,0
2026-02-09 03:00:00,R10,carrier,C1,replenish,181,0,100,1.515,15.63,,completed,0
2026-02-09 03:00:00,R06,carrier,B2,pick,237,2,100,0.879,16.62,,completed,0
2026-02-09 03:10:00,R04,carrier,C3,transport,254,40,100,0.999,19.63,,completed,0
2026-02-09 03:10:00,R12,forklift,A2,charge_transfer,345,19,100,1.164,17.69,,completed,0
2026-02-09 03:10:00,R02,picker,B2,replenish,239,33,100,1.264,18.94,,completed,0
2026-02-09 03:10:00,R05,carrier,C3,inventory_scan,173,29,100,1.124,22.48,,completed,0
2026-02-09 03:10:00,R03,picker,B1,replenish,186,13,100,0.942,21.06,,completed,0
2026-02-09 03:10:00,R12,forklift,D1,pick,132,27,100,0.921,17.34,,completed,0
2026-02-09 03:20:00,R06,carrier,D1,inventory_scan,288,46,100,1.34,19.23,,completed,0
2026-02-09 03:20:00,R12,forklift,B1,replenish,266,9,100,1.541,18.95,,completed,0
2026-02-09 03:20:00,R02,picker,D1,inventory_scan,133,15,100,1.52,17.54,,completed,0
2026-02-09 03:20:00,R04,carrier,D1,transport,207,23,100,1.092,18.3,,completed,0
2026-02-09 03:20:00,R05,carrier,C1,charge_transfer,315,25,100,1.402,20.28,,completed,0
2026-02-09 03:20:00,R01,picker,A1,transport,337,41,100,1.062,16.31,,completed,0
2026-02-09 03:30:00,R11,picker,A2,inventory_scan,238,40,100,1.289,20.88,,completed,0
2026-02-09 03:30:00,R01,picker,B1,inventory_scan,198,0,100,1.552,20.64,,completed,0
2026-02-09 03:40:00,R06,carrier,C3,transport,251,12,100,1.32,23.39,,completed,0
2026-02-09 03:40:00,R01,picker,C3,charge_transfer,355,28,99.6,1.601,22.22,,completed,0
2026-02-09 03:50:00,R02,picker,C3,pick,135,15,100,1.246,25.92,,completed,0
2026-02-09 03:50:00,R08,forklift,B2,pick,188,23,100,1.145,17.27,,completed,0
2026-02-09 03:50:00,R08,forklift,B2,pick,89,8,100,1.119,15.53,,completed,0
2026-02-09 03:50:00,R06,carrier,B1,pick,223,19,99.86,0.838,19.0,,completed,0
2026-02-09 03:50:00,R05,carrier,D1,replenish,273,19,100,1.396,20.85,,completed,0
2026-02-09 03:50:00,R03,picker,A1,transport,140,24,100,1.4,17.19,,completed,0
2026-02-09 04:00:00,R12,forklift,A1,inventory_scan,177,5,100,1.137,17.85,,completed,0
2026-02-09 04:00:00,R12,forklift,C2,pick,138,32,100,0.676,18.07,,completed,0
2026-02-09 04:00:00,R12,forklift,C1,transport,192,0,100,1.094,18.46,,completed,0
2026-02-09 04:10:00,R12,forklift,D1,transport,233,2,100,1.087,20.37,,completed,0
2026-02-09 04:10:00,R06,carrier,C2,charge_transfer,399,23,96.51,1.152,13.63,,completed,0
2026-02-09 04:20:00,R06,carrier,B2,pick,204,20,100,1.123,19.01,,completed,0
2026-02-09 04:20:00,R09,forklift,A1,charge_transfer,351,26,100,0.924,18.94,,completed,0
2026-02-09 04:20:00,R06,carrier,C1,inventory_scan,218,18,100,1.476,24.39,,completed,0
2026-02-09 04:20:00,R05,carrier,D1,charge_transfer,313,4,100,1.078,17.91,,completed,0
2026-02-09 04:20:00,R07,forklift,A1,transport,185,32,100,0.668,19.1,,completed,0
2026-02-09 04:30:00,R09,forklift,A1,charge_transfer,365,30,100,0.773,16.71,,completed,0
2026-02-09 04:30:00,R07,forklift,C2,replenish,252,12,100,0.866,17.53,,completed,0
2026-02-09 04:30:00,R01,picker,D1,pick,123,6,100,1.113,19.44,,completed,0
2026-02-09 04:40:00,R04,carrier,A2,pick,144,9,100,1.118,15.46,,completed,0
2026-02-09 04:40:00,R06,carrier,C1,charge_transfer,351,16,100,1.226,21.04,,completed,0
2026-02-09 04:40:00,R11,picker,B1,transport,212,25,100,1.184,18.47,,completed,0
2026-02-09 04:40:00,R04,carrier,D1,replenish,227,0,93.31,1.395,18.77,,completed,0
2026-02-09 04:40:00,R12,forklift,B1,inventory_scan,207,32,97.4,1.029,20.0,,completed,0
2026-02-09 04:50:00,R05,carrier,A1,pick,129,42,100,1.03,17.74,,completed,0
2026-02-09 04:50:00,R04,carrier,B1,transport,238,11,95.11,0.869,17.85,,completed,0
2026-02-09 04:50:00,R11,picker,D1,charge_transfer,289,23,100,0.916,20.41,,completed,0
2026-02-09 04:50:00,R05,carrier,B1,transport,234,7,100,1.011,19.76,,completed,0
2026-02-09 04:50:00,R08,forklift,C3,charge_transfer,377,28,100,0.779,20.24,,completed,0
2026-02-09 04:50:00,R06,carrier,B1,charge_transfer,289,0,100,0.869,18.36,,completed,0
2026-02-09 05:00:00,R09,forklift,C2,charge_transfer,310,20,100,0.754,19.93,,completed,0
2026-02-09 05:00:00,R12,forklift,B2,inventory_scan,217,19,96.72,0.902,17.01,,completed,0
2026-02-09 05:10:00,R05,carrier,A1,transport,139,28,100,0.772,21.14,,completed,0
2026-02-09 05:10:00,R12,forklift,A1,pick,206,26,91.69,0.944,23.66,,completed,0
2026-02-09 05:20:00,R08,forklift,C2,replenish,267,32,92.91,1.365,15.78,,completed,0
2026-02-09 05:20:00,R09,forklift,C1,transport,195,41,100,0.851,21.37,,completed,0
2026-02-09 05:20:00,R06,carrier,C1,replenish,168,70,100,1.108,24.02,,completed,0
2026-02-09 05:20:00,R01,picker,D1,replenish,306,30,92.01,1.422,20.47,,completed,0
2026-02-09 05:30:00,R09,forklift,D1,pick,256,20,100,0.875,22.18,,completed,0
2026-02-09 05:30:00,R11,picker,C3,charge_transfer,348,236,100,1.031,21.88,E_BATTERY_LOW,completed,0
2026-02-09 05:30:00,R03,picker,C1,replenish,319,17,96.93,1.198,19.69,,completed,0
2026-02-09 05:30:00,R06,carrier,B2,charge_transfer,288,57,90.72,1.042,19.99,,completed,0
2026-02-09 05:30:00,R02,picker,A2,charge_transfer,311,20,100,1.505,20.91,,completed,0
2026-02-09 05:30:00,R03,picker,C2,inventory_scan,221,17,100,1.196,20.36,,completed,0
2026-02-09 05:40:00,R04,carrier,A1,charge_transfer,348,25,100,1.067,19.71,,completed,0
2026-02-09 05:40:00,R12,forklift,A1,replenish,286,2,100,0.915,23.05,,completed,0
2026-02-09 05:40:00,R05,carrier,C1,pick,127,34,99.98,1.075,19.12,,completed,0
2026-02-09 05:50:00,R02,picker,B1,inventory_scan,243,4,100,1.239,18.27,,completed,0
2026-02-09 05:50:00,R02,picker,C1,charge_transfer,335,25,100,1.127,22.08,,completed,0
2026-02-09 06:00:00,R10,carrier,A1,transport,259,32,94.51,0.925,19.47,,completed,0
2026-02-09 06:00:00,R04,carrier,B2,charge_transfer,315,0,100,1.38,18.24,,completed,0
2026-02-09 06:00:00,R05,carrier,C3,replenish,313,31,91.45,1.021,22.65,,completed,0
2026-02-09 06:10:00,R08,forklift,D1,replenish,230,24,100,0.883,20.29,,completed,0
2026-02-09 06:10:00,R01,picker,C2,transport,223,15,100,1.175,22.49,,completed,0
2026-02-09 06:10:00,R09,forklift,B2,charge_transfer,305,0,95.26,1.301,23.52,,completed,0
2026-02-09 06:20:00,R11,picker,C1,inventory_scan,201,11,100,1.06,21.16,,completed,0
2026-02-09 06:20:00,R07,forklift,A2,pick,145,0,100,1.137,20.03,,completed,0
2026-02-09 06:20:00,R10,carrier,C3,transport,263,19,100,1.227,25.18,,completed,0
2026-02-09 06:20:00,R01,picker,C1,pick,189,4,99.11,1.228,20.53,,completed,0
2026-02-09 06:20:00,R05,carrier,B2,replenish,298,37,75.74,1.173,22.13,,completed,0
2026-02-09 06:20:00,R06,carrier,C2,pick,174,26,100,1.159,21.75,,completed,0
2026-02-09 06:30:00,R09,forklift,C1,transport,234,26,87.86,1.026,22.83,,completed,0
2026-02-09 06:30:00,R02,picker,D1,transport,280,18,100,1.218,19.84,,completed,0
2026-02-09 06:30:00,R04,carrier,A1,replenish,110,24,100,0.907,19.57,,completed,0
2026-02-09 06:30:00,R08,forklift,A1,pick,245,38,100,0.642,22.71,,completed,0
2026-02-09 06:40:00,R02,picker,B1,replenish,387,25,100,1.214,19.7,,completed,0
2026-02-09 06:40:00,R12,forklift,C3,charge_transfer,312,27,100,1.081,26.29,,completed,0
2026-02-09 06:40:00,R09,forklift,A1,transport,177,29,100,1.087,19.9,,completed,0
2026-02-09 06:50:00,R06,carrier,B2,pick,114,54,79.62,0.874,19.95,,completed,0
2026-02-09 06:50:00,R11,picker,C3,pick,213,18,100,0.989,21.35,,completed,0
2026-02-09 07:00:00,R08,forklift,C3,charge_transfer,393,7,89.91,0.999,24.61,,completed,0
2026-02-09 07:00:00,R08,forklift,C2,pick,253,0,99.66,0.818,20.31,,completed,0
2026-02-09 07:00:00,R12,forklift,C3,pick,151,31,100,0.651,23.61,,completed,0
2026-02-09 07:00:00,R08,forklift,D1,pick,141,9,98.84,0.653,19.75,,completed,0
2026-02-09 07:00:00,R10,carrier,D1,transport,197,17,100,1.266,19.96,,completed,0
2026-02-09 07:10:00,R01,picker,C1,transport,362,0,96.41,1.094,20.47,,completed,0
2026-02-09 07:10:00,R12,forklift,C3,charge_transfer,252,16,82.42,0.916,23.09,,completed,0
2026-02-09 07:10:00,R02,picker,B2,charge_transfer,308,21,90.38,1.619,18.87,,completed,0
2026-02-09 07:10:00,R01,picker,C1,replenish,210,15,100,1.435,21.24,,completed,0
2026-02-09 07:20:00,R08,forklift,C3,inventory_scan,225,24,100,1.164,24.31,,completed,0
2026-02-09 07:20:00,R11,picker,B2,inventory_scan,152,36,100,0.934,21.26,,completed,0
2026-02-09 07:30:00,R08,forklift,A2,transport,247,0,100,0.883,22.1,,completed,0
2026-02-09 07:30:00,R12,forklift,A1,pick,143,19,100,0.715,24.68,,completed,0
2026-02-09 07:40:00,R07,forklift,A2,inventory_scan,211,26,82.47,0.895,18.27,,completed,0
2026-02-09 07:40:00,R03,picker,B2,transport,270,55,99.71,1.204,20.49,,completed,0
2026-02-09 07:40:00,R06,carrier,B1,charge_transfer,281,36,100,0.94,20.37,,completed,0
2026-02-09 07:40:00,R12,forklift,A1,inventory_scan,204,18,93.92,0.875,20.91,,completed,0
2026-02-09 07:40:00,R05,carrier,D1,charge_transfer,316,18,82.12,1.324,19.31,,completed,0
2026-02-09 07:50:00,R01,picker,B2,charge_transfer,308,20,92.04,1.267,21.57,,completed,0
2026-02-09 07:50:00,R01,picker,A2,charge_transfer,339,12,100,1.501,20.48,,completed,0
2026-02-09 07:50:00,R06,carrier,C2,inventory_scan,169,27,98.49,1.157,22.07,,completed,0
2026-02-09 08:00:00,R10,carrier,C3,transport,218,44,83.26,1.183,23.21,,completed,0
2026-02-09 08:00:00,R07,forklift,D1,replenish,239,16,97.25,0.803,25.09,,completed,0
2026-02-09 08:00:00,R09,forklift,A1,charge_transfer,350,32,90.7,0.65,21.76,,completed,0
2026-02-09 08:10:00,R08,forklift,A2,inventory_scan,204,28,100,0.819,24.32,,completed,0
2026-02-09 08:10:00,R01,picker,C3,charge_transfer,431,36,88.7,1.144,25.12,,completed,0
2026-02-09 08:10:00,R04,carrier,A1,pick,158,10,79.88,1.163,21.89,,completed,0
2026-02-09 08:10:00,R12,forklift,D1,pick,142,25,83.34,1.029,23.64,,completed,0
2026-02-09 08:10:00,R10,carrier,A1,transport,287,27,84.95,0.766,21.95,,completed,0
2026-02-09 08:10:00,R10,carrier,A1,replenish,375,165,97.51,0.674,20.37,E_NAV_BLOCKED,failed,0
2026-02-09 08:20:00,R09,forklift,C2,charge_transfer,363,158,100,1.132,20.97,E_SENSOR_TEMP,failed,0
2026-02-09 08:20:00,R07,forklift,B1,inventory_scan,210,27,96.08,1.058,23.45,,completed,0
2026-02-09 08:20:00,R09,forklift,C2,pick,197,25,99.92,1.107,21.23,,completed,0
2026-02-09 08:20:00,R02,picker,D1,inventory_scan,204,50,78.58,1.414,21.82,,completed,0
2026-02-09 08:20:00,R12,forklift,A2,inventory_scan,283,25,100,0.892,21.46,,completed,0
2026-02-09 08:20:00,R01,picker,A1,charge_transfer,309,12,90.93,1.54,26.32,,completed,0
2026-02-09 08:30:00,R04,carrier,B1,charge_transfer,329,8,100,1.239,19.78,,completed,0
2026-02-09 08:30:00,R05,carrier,D1,replenish,315,3,74.89,1.168,21.75,,completed,0
2026-02-09 08:30:00,R07,forklift,A1,transport,257,23,100,1.047,20.33,,completed,0
2026-02-09 08:40:00,R04,carrier,D1,replenish,293,29,86.17,1.322,20.99,,completed,0
2026-02-09 08:40:00,R07,forklift,C1,replenish,199,31,81.28,1.002,20.82,,completed,0
2026-02-09 08:50:00,R12,forklift,C1,transport,247,19,100,0.984,21.29,,completed,0
2026-02-09 08:50:00,R12,forklift,B2,pick,88,8,95.91,0.897,19.43,,completed,0
2026-02-09 08:50:00,R11,picker,A1,replenish,231,15,94.33,1.296,23.46,,completed,0
2026-02-09 08:50:00,R02,picker,C3,pick,115,7,81.75,1.092,23.9,,completed,0
2026-02-09 09:00:00,R01,picker,C1,replenish,277,0,88.95,1.088,20.34,,completed,0
2026-02-09 09:00:00,R07,forklift,A1,replenish,213,21,90.56,0.996,20.59,,completed,0
2026-02-09 09:10:00,R06,carrier,B2,charge_transfer,301,30,88.28,0.893,23.32,,completed,0
2026-02-09 09:10:00,R08,forklift,A1,pick,133,18,100,0.591,18.05,,completed,0
2026-02-09 09:20:00,R06,carrier,A2,inventory_scan,245,36,84.0,1.284,20.92,,completed,0
2026-02-09 09:20:00,R04,carrier,C3,charge_transfer,349,39,77.98,1.01,18.97,,completed,0
2026-02-09 09:20:00,R10,carrier,C3,pick,117,26,100,1.384,24.68,,completed,0
2026-02-09 09:20:00,R08,forklift,A1,transport,271,40,85.42,0.844,22.54,,completed,0
2026-02-09 09:20:00,R01,picker,C3,inventory_scan,194,12,89.42,1.164,21.58,,completed,0
2026-02-09 09:30:00,R08,forklift,A1,replenish,225,19,76.54,1.111,24.43,,completed,0
2026-02-09 09:30:00,R06,carrier,C1,transport,235,50,100,1.048,19.67,,completed,0
2026-02-09 09:30:00,R04,carrier,C1,charge_transfer,270,36,80.75,1.007,24.05,,completed,0
2026-02-09 09:30:00,R07,forklift,A1,replenish,258,2,89.98,1.225,23.13,,completed,0
2026-02-09 09:30:00,R06,carrier,D1,transport,182,22,93.99,1.139,22.77,,completed,0
2026-02-09 09:30:00,R09,forklift,B1,transport,248,34,82.49,0.863,19.19,,completed,0
2026-02-09 09:40:00,R06,carrier,C2,charge_transfer,326,44,79.38,1.036,20.08,,completed,0
2026-02-09 09:40:00,R03,picker,A2,charge_transfer,359,32,82.84,1.384,21.06,,completed,0
2026-02-09 09:50:00,R08,forklift,B1,charge_transfer,266,44,85.72,1.273,23.22,,completed,0
2026-02-09 09:50:00,R01,picker,C1,pick,268,28,95.75,1.189,21.73,,completed,0
2026-02-09 10:00:00,R07,forklift,C3,replenish,193,23,82.78,1.116,27.05,,completed,0
2026-02-09 10:00:00,R03,picker,C2,transport,297,3,78.48,1.231,22.02,,completed,0
2026-02-09 10:00:00,R01,picker,D1,replenish,224,23,85.89,1.465,25.4,,completed,0
2026-02-09 10:00:00,R06,carrier,C1,pick,68,13,83.15,1.016,24.52,,completed,0
2026-02-09 10:10:00,R03,picker,B2,inventory_scan,189,27,72.74,1.037,22.1,,completed,0
2026-02-09 10:10:00,R11,picker,C3,replenish,258,14,64.83,1.313,23.55,,completed,0
2026-02-09 10:10:00,R09,forklift,C1,replenish,236,0,87.5,0.974,19.07,,completed,0
2026-02-09 10:10:00,R08,forklift,B2,transport,245,12,91.48,1.018,23.45,,completed,0
2026-02-09 10:10:00,R01,picker,C3,pick,88,147,86.25,1.557,24.38,E_MOTOR_OVERCURRENT,failed,0
2026-02-09 10:10:00,R11,picker,C2,transport,227,43,78.25,1.241,24.79,,completed,0
2026-02-09 10:20:00,R11,picker,D1,transport,286,43,70.4,1.051,25.19,,completed,0
2026-02-09 10:20:00,R12,forklift,B1,transport,236,24,76.62,0.57,21.33,,completed,0
2026-02-09 10:20:00,R04,carrier,B1,pick,211,0,79.66,1.195,21.78,,completed,0
2026-02-09 10:30:00,R01,picker,C3,pick,206,13,93.28,1.473,22.48,,completed,0
2026-02-09 10:30:00,R07,forklift,C1,replenish,190,33,75.9,1.11,24.66,,completed,0
2026-02-09 10:30:00,R11,picker,C1,charge_transfer,231,18,71.79,1.066,27.01,,completed,0
2026-02-09 10:30:00,R08,forklift,C1,pick,194,33,87.73,1.041,25.1,,completed,0
2026-02-09 10:30:00,R12,forklift,D1,transport,201,21,74.26,0.572,25.5,,completed,0
2026-02-09 10:40:00,R06,carrier,B1,inventory_scan,226,30,79.26,0.756,23.12,,completed,0
2026-02-09 10:40:00,R05,carrier,B2,pick,164,11,88.12,1.194,22.64,,completed,0
2026-02-09 10:40:00,R05,carrier,B2,replenish,227,15,84.3,0.617,24.23,,completed,0
2026-02-09 10:40:00,R08,forklift,C1,pick,178,12,77.46,0.755,27.0,,completed,0
2026-02-09 10:50:00,R08,forklift,B1,inventory_scan,273,37,75.6,1.251,24.19,,completed,0
2026-02-09 10:50:00,R11,picker,A2,pick,156,3,93.89,1.111,23.9,,completed,0
2026-02-09 10:50:00,R07,forklift,C1,replenish,212,29,81.82,1.097,25.03,,completed,0
2026-02-09 10:50:00,R01,picker,B1,transport,275,9,78.95,1.156,23.33,,completed,0
2026-02-09 10:50:00,R09,forklift,C1,replenish,292,13,78.87,1.483,22.89,,completed,0
2026-02-09 10:50:00,R04,carrier,C1,replenish,210,24,88.71,1.058,22.66,,completed,0
2026-02-09 11:00:00,R12,forklift,B2,inventory_scan,217,54,68.38,1.179,22.79,,completed,0
2026-02-09 11:00:00,R05,carrier,C2,inventory_scan,208,16,87.7,1.39,24.38,,completed,0
2026-02-09 11:10:00,R03,picker,C3,transport,230,17,77.09,1.189,25.25,,completed,0
2026-02-09 11:10:00,R09,forklift,B2,charge_transfer,323,62,71.07,0.778,22.52,E_NAV_BLOCKED,completed,0
2026-02-09 11:20:00,R07,forklift,B2,replenish,257,42,62.5,0.989,22.98,,completed,0
2026-02-09 11:20:00,R03,picker,C3,transport,178,21,76.9,1.279,25.85,,completed,0
2026-02-09 11:20:00,R12,forklift,B2,charge_transfer,279,22,75.03,0.818,22.28,,completed,0
2026-02-09 11:30:00,R10,carrier,C3,replenish,224,38,65.13,1.157,28.01,,completed,0
2026-02-09 11:30:00,R11,picker,B2,inventory_scan,198,4,86.09,1.149,25.89,,completed,0
2026-02-09 11:30:00,R03,picker,A1,pick,207,38,60.0,1.444,26.16,,completed,0
2026-02-09 11:30:00,R09,forklift,D1,pick,188,57,95.46,1.074,23.0,,completed,0
2026-02-09 11:30:00,R10,carrier,B2,pick,220,36,79.26,1.037,22.83,,completed,0
2026-02-09 11:30:00,R02,picker,D1,charge_transfer,326,23,69.06,1.295,23.71,,completed,0
2026-02-09 11:40:00,R09,forklift,C3,transport,304,46,69.56,0.744,23.01,,completed,0
2026-02-09 11:40:00,R01,picker,C2,pick,183,51,68.4,0.925,21.13,,completed,0
2026-02-09 11:40:00,R07,forklift,B2,pick,114,7,77.09,1.255,24.01,,completed,0
2026-02-09 11:40:00,R09,forklift,D1,inventory_scan,183,0,85.75,0.799,26.5,,completed,0
2026-02-09 11:40:00,R07,forklift,B1,replenish,234,21,69.03,0.829,25.5,,completed,0
2026-02-09 11:50:00,R09,forklift,D1,replenish,232,38,69.28,0.918,24.38,,completed,0
2026-02-09 11:50:00,R11,picker,C1,transport,218,14,73.58,1.268,22.86,,completed,0
2026-02-09 11:50:00,R10,carrier,C3,replenish,255,21,82.63,0.901,23.9,,completed,0
2026-02-09 12:00:00,R08,forklift,D1,pick,139,12,78.27,1.186,23.07,,completed,0
2026-02-09 12:00:00,R11,picker,A2,inventory_scan,276,8,84.13,1.314,25.26,,completed,0
